Class	Year	Gender	t	AttAge	IssAge	AgeGroup	No_Policy	No_Claim	AgeGroup2
Inforce	2010	2	11	29	19	27	764	0	27
Inforce	2010	2	11	30	20	32	744	0	32
Inforce	2010	2	11	31	21	32	729	0	32
Inforce	2010	2	11	32	22	32	715	0	32
Inforce	2010	2	11	33	23	32	783	0	32
Inforce	2010	2	11	34	24	32	772	0	32
Inforce	2010	2	11	35	25	37	828	0	37
Inforce	2010	2	11	36	26	37	835	0	37
Inforce	2010	2	11	37	27	37	805	0	37
Inforce	2010	2	11	38	28	37	843	0	37
Inforce	2010	2	11	39	29	37	825	0	37
Inforce	2010	2	11	40	30	42	819	0	42
Inforce	2010	2	11	41	31	42	844	0	42
Inforce	2010	2	11	42	32	42	824	0	42
Inforce	2010	2	11	43	33	42	837	0	42
Inforce	2010	2	11	44	34	42	874	0	42
Inforce	2010	2	11	45	35	47	928	0	47
Inforce	2010	2	11	46	36	47	959	0	47
Inforce	2010	2	11	47	37	47	1053	0	47
Inforce	2010	2	11	48	38	47	1191	0	47
Inforce	2010	2	11	49	39	47	1310	0	47
Inforce	2010	2	11	50	40	52	1299	0	52
Inforce	2010	2	11	51	41	52	1260	0	52
Inforce	2010	2	11	52	42	52	1203	0	52
Inforce	2010	2	11	53	43	52	1181	0	52
Inforce	2010	2	11	54	44	52	1198	0	52
Inforce	2010	2	11	55	45	57	1150	0	57
Inforce	2010	2	11	56	46	57	974	0	57
Inforce	2010	2	11	57	47	57	1052	0	57
Inforce	2010	2	11	58	48	57	904	0	57
Inforce	2010	2	11	59	49	57	811	0	57
Inforce	2010	2	11	60	50	62	809	0	62
Inforce	2010	2	11	61	51	62	774	0	62
Inforce	2010	2	11	62	52	62	775	0	62
Inforce	2010	2	11	63	53	62	669	0	62
Inforce	2010	2	11	64	54	62	533	0	62
Inforce	2010	2	11	65	55	67	539	0	67
Inforce	2010	2	11	66	56	67	527	0	67
Inforce	2010	2	11	67	57	67	554	0	67
Inforce	2010	2	11	68	58	67	507	0	67
Inforce	2010	2	11	69	59	67	421	0	67
Inforce	2010	2	11	70	60	72	329	0	72
Inforce	2010	2	11	71	61	72	150	0	72
Inforce	2010	2	11	72	62	72	120	0	72
Inforce	2010	2	11	73	63	72	122	0	72
Inforce	2010	2	11	74	64	72	82	0	72
Inforce	2010	2	11	75	65	77	77	0	77
Inforce	2010	2	11	76	66	77	41	0	77
Inforce	2010	2	11	77	67	77	32	0	77
Inforce	2010	2	11	78	68	77	28	0	77
Inforce	2010	2	11	79	69	77	19	0	77
Inforce	2010	2	11	80	70	82	11	0	82
Inforce	2010	2	12	11	0	12	720	0	12
Inforce	2010	2	12	12	1	12	445	0	12
Inforce	2010	2	12	13	2	12	316	0	12
Inforce	2010	2	12	14	3	12	271	0	12
Inforce	2010	2	12	15	4	17	268	0	17
Inforce	2010	2	12	16	5	17	235	0	17
Inforce	2010	2	12	17	6	17	374	0	17
Inforce	2010	2	12	18	7	17	377	0	17
Inforce	2010	2	12	19	8	17	347	0	17
Inforce	2010	2	12	20	9	22	346	0	22
Inforce	2010	2	12	21	10	22	328	0	22
Inforce	2010	2	12	22	11	22	304	0	22
Inforce	2010	2	12	23	12	22	319	0	22
Inforce	2010	2	12	24	13	22	347	0	22
Inforce	2010	2	12	25	14	27	396	0	27
Inforce	2010	2	12	26	15	27	531	0	27
Inforce	2010	2	12	27	16	27	699	0	27
Inforce	2010	2	12	28	17	27	725	0	27
Inforce	2010	2	12	29	18	27	798	0	27
Inforce	2010	2	12	30	19	32	870	0	32
Inforce	2010	2	12	31	20	32	784	0	32
Inforce	2010	2	12	32	21	32	813	0	32
Inforce	2010	2	12	33	22	32	819	0	32
Inforce	2010	2	12	34	23	32	856	0	32
Inforce	2010	2	12	35	24	37	915	0	37
Inforce	2010	2	12	36	25	37	1008	0	37
Inforce	2010	2	12	37	26	37	980	0	37
Inforce	2010	2	12	38	27	37	975	0	37
Inforce	2010	2	12	39	28	37	984	0	37
Inforce	2010	2	12	40	29	42	972	0	42
Inforce	2010	2	12	41	30	42	1012	0	42
Inforce	2010	2	12	42	31	42	1009	0	42
Inforce	2010	2	12	43	32	42	982	0	42
Inforce	2010	2	12	44	33	42	1082	0	42
Inforce	2010	2	12	45	34	47	1136	0	47
Inforce	2010	2	12	46	35	47	1123	0	47
Inforce	2010	2	12	47	36	47	1269	0	47
Inforce	2010	2	12	48	37	47	1420	0	47
Inforce	2010	2	12	49	38	47	1589	0	47
Inforce	2010	2	12	50	39	52	1628	0	52
Inforce	2010	2	12	51	40	52	1562	0	52
Inforce	2010	2	12	52	41	52	1475	0	52
Inforce	2010	2	12	53	42	52	1468	0	52
Inforce	2010	2	12	54	43	52	1476	0	52
Inforce	2010	2	12	55	44	57	1441	0	57
Inforce	2010	2	12	56	45	57	1252	0	57
Inforce	2010	2	12	57	46	57	1149	0	57
Inforce	2010	2	12	58	47	57	1177	0	57
Inforce	2010	2	12	59	48	57	972	0	57
Inforce	2010	2	12	60	49	62	1003	0	62
Inforce	2010	2	12	61	50	62	997	0	62
Inforce	2010	2	12	62	51	62	970	0	62
Inforce	2010	2	12	63	52	62	858	0	62
Inforce	2010	2	12	64	53	62	717	0	62
Inforce	2010	2	12	65	54	67	636	0	67
Inforce	2010	2	12	66	55	67	668	0	67
Inforce	2010	2	12	67	56	67	713	0	67
Inforce	2010	2	12	68	57	67	708	0	67
Inforce	2010	2	12	69	58	67	555	0	67
Inforce	2010	2	12	70	59	72	492	0	72
Inforce	2010	2	12	71	60	72	433	0	72
Inforce	2010	2	12	72	61	72	237	0	72
Inforce	2010	2	12	73	62	72	197	0	72
Inforce	2010	2	12	74	63	72	191	0	72
Inforce	2010	2	12	75	64	77	140	0	77
Inforce	2010	2	12	76	65	77	147	0	77
Inforce	2010	2	12	77	66	77	104	0	77
Inforce	2010	2	12	78	67	77	91	0	77
Inforce	2010	2	12	79	68	77	95	0	77
Inforce	2010	2	12	80	69	82	77	0	82
Inforce	2010	2	12	81	70	82	48	0	82
Inforce	2010	2	12	82	71	82	25	0	82
Inforce	2010	2	12	83	72	82	16	0	82
Inforce	2010	2	12	84	73	82	13	0	82
Inforce	2010	2	12	85	74	87	10	0	87
Inforce	2010	2	12	86	75	87	14	0	87
Inforce	2010	2	12	87	76	87	6	0	87
Inforce	2010	2	12	88	77	87	5	0	87
Inforce	2010	2	12	89	78	87	4	0	87
Inforce	2010	2	12	90	79	92	3	0	92
Inforce	2010	2	12	91	80	92	2	0	92
Inforce	2010	2	12	92	81	92	0	0	92
Inforce	2010	2	12	93	82	92	3	0	92
Inforce	2010	2	12	94	83	92	1	0	92
Inforce	2010	2	12	95	84	97	2	0	97
Inforce	2010	2	12	107	96	107	0	0	107
Inforce	2010	2	13	12	0	12	365	0	12
Inforce	2010	2	13	13	1	12	516	0	12
Inforce	2010	2	13	14	2	12	378	0	12
Inforce	2010	2	13	15	3	17	347	0	17
Inforce	2010	2	13	16	4	17	334	0	17
Inforce	2010	2	13	17	5	17	301	0	17
Inforce	2010	2	13	18	6	17	223	0	17
Inforce	2010	2	13	19	7	17	280	0	17
Inforce	2010	2	13	20	8	22	251	0	22
Inforce	2010	2	13	21	9	22	244	0	22
Inforce	2010	2	13	22	10	22	239	0	22
Inforce	2010	2	13	23	11	22	234	0	22
Inforce	2010	2	13	24	12	22	199	0	22
Inforce	2010	2	13	25	13	27	208	0	27
Inforce	2010	2	13	26	14	27	234	0	27
Inforce	2010	2	13	27	15	27	365	0	27
Inforce	2010	2	13	28	16	27	453	0	27
Inforce	2010	2	13	29	17	27	476	0	27
Inforce	2010	2	13	30	18	32	540	0	32
Inforce	2010	2	13	31	19	32	590	0	32
Inforce	2010	2	13	32	20	32	525	0	32
Inforce	2010	2	13	33	21	32	600	0	32
Inforce	2010	2	13	34	22	32	648	0	32
Inforce	2010	2	13	35	23	37	721	0	37
Inforce	2010	2	13	36	24	37	794	0	37
Inforce	2010	2	13	37	25	37	847	0	37
Inforce	2010	2	13	38	26	37	844	0	37
Inforce	2010	2	13	39	27	37	865	0	37
Inforce	2010	2	13	40	28	42	845	0	42
Inforce	2010	2	13	41	29	42	812	0	42
Inforce	2010	2	13	42	30	42	809	0	42
Inforce	2010	2	13	43	31	42	795	0	42
Inforce	2010	2	13	44	32	42	772	0	42
Inforce	2010	2	13	45	33	47	882	0	47
Inforce	2010	2	13	46	34	47	870	0	47
Inforce	2010	2	13	47	35	47	894	0	47
Inforce	2010	2	13	48	36	47	989	0	47
Inforce	2010	2	13	49	37	47	1128	0	47
Inforce	2010	2	13	50	38	52	1142	0	52
Inforce	2010	2	13	51	39	52	1103	0	52
Inforce	2010	2	13	52	40	52	1044	0	52
Inforce	2010	2	13	53	41	52	1013	0	52
Inforce	2010	2	13	54	42	52	993	0	52
Inforce	2010	2	13	55	43	57	997	0	57
Inforce	2010	2	13	56	44	57	876	0	57
Inforce	2010	2	13	57	45	57	780	0	57
Inforce	2010	2	13	58	46	57	759	0	57
Inforce	2010	2	13	59	47	57	684	0	57
Inforce	2010	2	13	60	48	62	612	0	62
Inforce	2010	2	13	61	49	62	634	0	62
Inforce	2010	2	13	62	50	62	639	0	62
Inforce	2010	2	13	63	51	62	605	0	62
Inforce	2010	2	13	64	52	62	469	0	62
Inforce	2010	2	13	65	53	67	408	0	67
Inforce	2010	2	13	66	54	67	400	0	67
Inforce	2010	2	13	67	55	67	396	0	67
Inforce	2010	2	13	68	56	67	423	0	67
Inforce	2010	2	13	69	57	67	382	0	67
Inforce	2010	2	13	70	58	72	300	0	72
Inforce	2010	2	13	71	59	72	278	0	72
Inforce	2010	2	13	72	60	72	250	0	72
Inforce	2010	2	13	73	61	72	162	0	72
Inforce	2010	2	13	74	62	72	136	0	72
Inforce	2010	2	13	75	63	77	131	0	77
Inforce	2010	2	13	76	64	77	104	0	77
Inforce	2010	2	13	77	65	77	108	0	77
Inforce	2010	2	13	78	66	77	80	0	77
Inforce	2010	2	13	79	67	77	75	0	77
Inforce	2010	2	13	80	68	82	69	0	82
Inforce	2010	2	13	81	69	82	67	0	82
Inforce	2010	2	13	82	70	82	40	0	82
Inforce	2010	2	13	83	71	82	22	0	82
Inforce	2010	2	13	84	72	82	14	0	82
Inforce	2010	2	13	85	73	87	12	0	87
Inforce	2010	2	13	86	74	87	9	0	87
Inforce	2010	2	13	87	75	87	12	0	87
Inforce	2010	2	13	88	76	87	6	0	87
Inforce	2010	2	13	89	77	87	5	0	87
Inforce	2010	2	13	90	78	92	4	0	92
Inforce	2010	2	13	91	79	92	3	0	92
Inforce	2010	2	13	92	80	92	2	0	92
Inforce	2010	2	13	93	81	92	0	0	92
Inforce	2010	2	13	94	82	92	3	0	92
Inforce	2010	2	13	95	83	97	1	0	97
Inforce	2010	2	13	96	84	97	2	0	97
Inforce	2010	2	13	108	96	107	0	0	107
Inforce	2010	2	14	13	0	12	176	0	12
Inforce	2010	2	14	14	1	12	347	0	12
Inforce	2010	2	14	15	2	17	261	0	17
Inforce	2010	2	14	16	3	17	239	0	17
Inforce	2010	2	14	17	4	17	225	0	17
Inforce	2010	2	14	18	5	17	89	0	17
Inforce	2010	2	14	19	6	17	90	0	17
Inforce	2010	2	14	20	7	22	93	0	22
Inforce	2010	2	14	21	8	22	79	0	22
Inforce	2010	2	14	22	9	22	65	0	22
Inforce	2010	2	14	23	10	22	64	0	22
Inforce	2010	2	14	24	11	22	10	0	22
Inforce	2010	2	14	25	12	27	14	0	27
Inforce	2010	2	14	26	13	27	12	0	27
Inforce	2010	2	14	27	14	27	15	0	27
Inforce	2010	2	14	28	15	27	156	0	27
Inforce	2010	2	14	29	16	27	169	0	27
Inforce	2010	2	14	30	17	32	194	0	32
Inforce	2010	2	14	31	18	32	281	0	32
Inforce	2010	2	14	32	19	32	380	0	32
Inforce	2010	2	14	33	20	32	376	0	32
Inforce	2010	2	14	34	21	32	481	0	32
Inforce	2010	2	14	35	22	37	555	0	37
Inforce	2010	2	14	36	23	37	694	0	37
Inforce	2010	2	14	37	24	37	705	0	37
Inforce	2010	2	14	38	25	37	783	0	37
Inforce	2010	2	14	39	26	37	762	0	37
Inforce	2010	2	14	40	27	42	813	0	42
Inforce	2010	2	14	41	28	42	770	0	42
Inforce	2010	2	14	42	29	42	747	0	42
Inforce	2010	2	14	43	30	42	699	0	42
Inforce	2010	2	14	44	31	42	699	0	42
Inforce	2010	2	14	45	32	47	688	0	47
Inforce	2010	2	14	46	33	47	660	0	47
Inforce	2010	2	14	47	34	47	729	0	47
Inforce	2010	2	14	48	35	47	774	0	47
Inforce	2010	2	14	49	36	47	777	0	47
Inforce	2010	2	14	50	37	52	773	0	52
Inforce	2010	2	14	51	38	52	702	0	52
Inforce	2010	2	14	52	39	52	649	0	52
Inforce	2010	2	14	53	40	52	574	0	52
Inforce	2010	2	14	54	41	52	558	0	52
Inforce	2010	2	14	55	42	57	497	0	57
Inforce	2010	2	14	56	43	57	412	0	57
Inforce	2010	2	14	57	44	57	384	0	57
Inforce	2010	2	14	58	45	57	357	0	57
Inforce	2010	2	14	59	46	57	290	0	57
Inforce	2010	2	14	60	47	62	277	0	62
Inforce	2010	2	14	61	48	62	250	0	62
Inforce	2010	2	14	62	49	62	232	0	62
Inforce	2010	2	14	63	50	62	195	0	62
Inforce	2010	2	14	64	51	62	128	0	62
Inforce	2010	2	14	65	52	67	96	0	67
Inforce	2010	2	14	66	53	67	86	0	67
Inforce	2010	2	14	67	54	67	88	0	67
Inforce	2010	2	14	68	55	67	79	0	67
Inforce	2010	2	14	69	56	67	42	0	67
Inforce	2010	2	14	70	57	72	20	0	72
Inforce	2010	2	14	71	58	72	14	0	72
Inforce	2010	2	14	72	59	72	15	0	72
Inforce	2010	2	14	73	60	72	12	0	72
Inforce	2010	2	15	14	0	12	126	0	12
Inforce	2010	2	15	15	1	17	10	0	17
Inforce	2010	2	15	16	2	17	8	0	17
Inforce	2010	2	15	17	3	17	3	0	17
Inforce	2010	2	15	18	4	17	2	0	17
Inforce	2010	2	15	19	5	17	2	0	17
Inforce	2010	2	15	21	7	22	0	0	22
Inforce	2010	2	15	29	15	27	102	0	27
Inforce	2010	2	15	30	16	32	123	0	32
Inforce	2010	2	15	31	17	32	136	0	32
Inforce	2010	2	15	32	18	32	226	0	32
Inforce	2010	2	15	33	19	32	354	0	32
Inforce	2010	2	15	34	20	32	382	0	32
Inforce	2010	2	15	35	21	37	500	0	37
Inforce	2010	2	15	36	22	37	585	0	37
Inforce	2010	2	15	37	23	37	705	0	37
Inforce	2010	2	15	38	24	37	747	0	37
Inforce	2010	2	15	39	25	37	827	0	37
Inforce	2010	2	15	40	26	42	838	0	42
Inforce	2010	2	15	41	27	42	843	0	42
Inforce	2010	2	15	42	28	42	862	0	42
Inforce	2010	2	15	43	29	42	827	0	42
Inforce	2010	2	15	44	30	42	816	0	42
Inforce	2010	2	15	45	31	47	807	0	47
Inforce	2010	2	15	46	32	47	783	0	47
Inforce	2010	2	15	47	33	47	761	0	47
Inforce	2010	2	15	48	34	47	867	0	47
Inforce	2010	2	15	49	35	47	893	0	47
Inforce	2010	2	15	50	36	52	810	0	52
Inforce	2010	2	15	51	37	52	744	0	52
Inforce	2010	2	15	52	38	52	698	0	52
Inforce	2010	2	15	53	39	52	642	0	52
Inforce	2010	2	15	54	40	52	560	0	52
Inforce	2010	2	15	55	41	57	515	0	57
Inforce	2010	2	15	56	42	57	450	0	57
Inforce	2010	2	15	57	43	57	379	0	57
Inforce	2010	2	15	58	44	57	365	0	57
Inforce	2010	2	15	59	45	57	305	0	57
Inforce	2010	2	15	60	46	62	253	0	62
Inforce	2010	2	15	61	47	62	257	0	62
Inforce	2010	2	15	62	48	62	241	0	62
Inforce	2010	2	15	63	49	62	214	0	62
Inforce	2010	2	15	64	50	62	154	0	62
Inforce	2010	2	15	65	51	67	53	0	67
Inforce	2010	2	15	66	52	67	60	0	67
Inforce	2010	2	15	67	53	67	50	0	67
Inforce	2010	2	15	68	54	67	51	0	67
Inforce	2010	2	15	69	55	67	42	0	67
Inforce	2010	2	15	70	56	72	22	0	72
Inforce	2010	2	15	71	57	72	18	0	72
Inforce	2010	2	15	72	58	72	13	0	72
Inforce	2010	2	15	73	59	72	12	0	72
Inforce	2010	2	15	74	60	72	9	0	72
Inforce	2010	2	16	15	0	17	188	0	17
Inforce	2010	2	16	16	1	17	23	0	17
Inforce	2010	2	16	17	2	17	12	0	17
Inforce	2010	2	16	18	3	17	4	0	17
Inforce	2010	2	16	19	4	17	1	0	17
Inforce	2010	2	16	20	5	22	1	0	22
Inforce	2010	2	16	21	6	22	0	0	22
Inforce	2010	2	16	22	7	22	1	0	22
Inforce	2010	2	16	30	15	32	27	0	32
Inforce	2010	2	16	31	16	32	35	0	32
Inforce	2010	2	16	32	17	32	51	0	32
Inforce	2010	2	16	33	18	32	131	0	32
Inforce	2010	2	16	34	19	32	227	0	32
Inforce	2010	2	16	35	20	37	299	0	37
Inforce	2010	2	16	36	21	37	387	0	37
Inforce	2010	2	16	37	22	37	481	0	37
Inforce	2010	2	16	38	23	37	555	0	37
Inforce	2010	2	16	39	24	37	652	0	37
Inforce	2010	2	16	40	25	42	757	0	42
Inforce	2010	2	16	41	26	42	831	0	42
Inforce	2010	2	16	42	27	42	830	0	42
Inforce	2010	2	16	43	28	42	872	0	42
Inforce	2010	2	16	44	29	42	880	0	42
Inforce	2010	2	16	45	30	47	859	0	47
Inforce	2010	2	16	46	31	47	851	0	47
Inforce	2010	2	16	47	32	47	891	0	47
Inforce	2010	2	16	48	33	47	932	0	47
Inforce	2010	2	16	49	34	47	956	0	47
Inforce	2010	2	16	50	35	52	921	0	52
Inforce	2010	2	16	51	36	52	838	0	52
Inforce	2010	2	16	52	37	52	753	0	52
Inforce	2010	2	16	53	38	52	687	0	52
Inforce	2010	2	16	54	39	52	665	0	52
Inforce	2010	2	16	55	40	57	563	0	57
Inforce	2010	2	16	56	41	57	503	0	57
Inforce	2010	2	16	57	42	57	441	0	57
Inforce	2010	2	16	58	43	57	396	0	57
Inforce	2010	2	16	59	44	57	348	0	57
Inforce	2010	2	16	60	45	62	268	0	62
Inforce	2010	2	16	61	46	62	274	0	62
Inforce	2010	2	16	62	47	62	239	0	62
Inforce	2010	2	16	63	48	62	230	0	62
Inforce	2010	2	16	64	49	62	174	0	62
Inforce	2010	2	16	65	50	67	112	0	67
Inforce	2010	2	16	66	51	67	10	0	67
Inforce	2010	2	16	67	52	67	14	0	67
Inforce	2010	2	16	68	53	67	16	0	67
Inforce	2010	2	16	69	54	67	12	0	67
Inforce	2010	2	16	70	55	72	8	0	72
Inforce	2010	2	16	71	56	72	10	0	72
Inforce	2010	2	16	72	57	72	8	0	72
Inforce	2010	2	16	73	58	72	8	0	72
Inforce	2010	2	16	74	59	72	6	0	72
Inforce	2010	2	16	75	60	77	4	0	77
Inforce	2010	2	17	16	0	17	274	0	17
Inforce	2010	2	17	17	1	17	39	0	17
Inforce	2010	2	17	18	2	17	17	0	17
Inforce	2010	2	17	19	3	17	10	0	17
Inforce	2010	2	17	20	4	22	4	0	22
Inforce	2010	2	17	21	5	22	4	0	22
Inforce	2010	2	17	22	6	22	3	0	22
Inforce	2010	2	17	23	7	22	3	0	22
Inforce	2010	2	17	31	15	32	10	0	32
Inforce	2010	2	17	32	16	32	9	0	32
Inforce	2010	2	17	33	17	32	22	0	32
Inforce	2010	2	17	34	18	32	71	0	32
Inforce	2010	2	17	35	19	37	127	0	37
Inforce	2010	2	17	36	20	37	174	0	37
Inforce	2010	2	17	37	21	37	261	0	37
Inforce	2010	2	17	38	22	37	304	0	37
Inforce	2010	2	17	39	23	37	362	0	37
Inforce	2010	2	17	40	24	42	472	0	42
Inforce	2010	2	17	41	25	42	631	0	42
Inforce	2010	2	17	42	26	42	699	0	42
Inforce	2010	2	17	43	27	42	768	0	42
Inforce	2010	2	17	44	28	42	803	0	42
Inforce	2010	2	17	45	29	47	883	0	47
Inforce	2010	2	17	46	30	47	842	0	47
Inforce	2010	2	17	47	31	47	889	0	47
Inforce	2010	2	17	48	32	47	981	0	47
Inforce	2010	2	17	49	33	47	1026	0	47
Inforce	2010	2	17	50	34	52	978	0	52
Inforce	2010	2	17	51	35	52	898	0	52
Inforce	2010	2	17	52	36	52	842	0	52
Inforce	2010	2	17	53	37	52	747	0	52
Inforce	2010	2	17	54	38	52	729	0	52
Inforce	2010	2	17	55	39	57	639	0	57
Inforce	2010	2	17	56	40	57	567	0	57
Inforce	2010	2	17	57	41	57	533	0	57
Inforce	2010	2	17	58	42	57	442	0	57
Inforce	2010	2	17	59	43	57	388	0	57
Inforce	2010	2	17	60	44	62	315	0	62
Inforce	2010	2	17	61	45	62	334	0	62
Inforce	2010	2	17	62	46	62	293	0	62
Inforce	2010	2	17	63	47	62	252	0	62
Inforce	2010	2	17	64	48	62	217	0	62
Inforce	2010	2	17	65	49	67	159	0	67
Inforce	2010	2	17	66	50	67	151	0	67
Inforce	2010	2	17	67	51	67	3	0	67
Inforce	2010	2	17	68	52	67	2	0	67
Inforce	2010	2	17	69	53	67	2	0	67
Inforce	2010	2	17	70	54	72	2	0	72
Inforce	2010	2	17	71	55	72	1	0	72
Inforce	2010	2	17	72	56	72	4	0	72
Inforce	2010	2	17	73	57	72	2	0	72
Inforce	2010	2	17	74	58	72	1	0	72
Inforce	2010	2	17	75	59	77	3	0	77
Inforce	2010	2	18	17	0	17	257	0	17
Inforce	2010	2	18	18	1	17	43	0	17
Inforce	2010	2	18	19	2	17	22	0	17
Inforce	2010	2	18	20	3	22	8	0	22
Inforce	2010	2	18	21	4	22	7	0	22
Inforce	2010	2	18	22	5	22	5	0	22
Inforce	2010	2	18	23	6	22	4	0	22
Inforce	2010	2	18	24	7	22	1	0	22
Inforce	2010	2	18	32	15	32	0	0	32
Inforce	2010	2	18	35	18	37	23	0	37
Inforce	2010	2	18	36	19	37	46	0	37
Inforce	2010	2	18	37	20	37	54	0	37
Inforce	2010	2	18	38	21	37	109	0	37
Inforce	2010	2	18	39	22	37	117	0	37
Inforce	2010	2	18	40	23	42	175	0	42
Inforce	2010	2	18	41	24	42	251	0	42
Inforce	2010	2	18	42	25	42	349	0	42
Inforce	2010	2	18	43	26	42	411	0	42
Inforce	2010	2	18	44	27	42	484	0	42
Inforce	2010	2	18	45	28	47	542	0	47
Inforce	2010	2	18	46	29	47	567	0	47
Inforce	2010	2	18	47	30	47	584	0	47
Inforce	2010	2	18	48	31	47	661	0	47
Inforce	2010	2	18	49	32	47	706	0	47
Inforce	2010	2	18	50	33	52	716	0	52
Inforce	2010	2	18	51	34	52	651	0	52
Inforce	2010	2	18	52	35	52	625	0	52
Inforce	2010	2	18	53	36	52	564	0	52
Inforce	2010	2	18	54	37	52	524	0	52
Inforce	2010	2	18	55	38	57	526	0	57
Inforce	2010	2	18	56	39	57	423	0	57
Inforce	2010	2	18	57	40	57	397	0	57
Inforce	2010	2	18	58	41	57	381	0	57
Inforce	2010	2	18	59	42	57	297	0	57
Inforce	2010	2	18	60	43	62	251	0	62
Inforce	2010	2	18	61	44	62	252	0	62
Inforce	2010	2	18	62	45	62	261	0	62
Inforce	2010	2	18	63	46	62	229	0	62
Inforce	2010	2	18	64	47	62	175	0	62
Inforce	2010	2	18	65	48	67	150	0	67
Inforce	2010	2	18	66	49	67	153	0	67
Inforce	2010	2	18	67	50	67	148	0	67
Inforce	2010	2	18	68	51	67	13	0	67
Inforce	2010	2	18	69	52	67	12	0	67
Inforce	2010	2	18	70	53	72	10	0	72
Inforce	2010	2	18	71	54	72	7	0	72
Inforce	2010	2	18	72	55	72	5	0	72
Inforce	2010	2	18	73	56	72	7	0	72
Inforce	2010	2	18	74	57	72	3	0	72
Inforce	2010	2	18	75	58	77	2	0	77
Inforce	2010	2	18	76	59	77	1	0	77
Inforce	2010	2	18	77	60	77	1	0	77
Inforce	2010	2	19	18	0	17	188	0	17
Inforce	2010	2	19	19	1	17	36	0	17
Inforce	2010	2	19	20	2	22	17	0	22
Inforce	2010	2	19	21	3	22	5	0	22
Inforce	2010	2	19	22	4	22	5	0	22
Inforce	2010	2	19	23	5	22	3	0	22
Inforce	2010	2	19	24	6	22	1	0	22
Inforce	2010	2	19	36	18	37	12	0	37
Inforce	2010	2	19	37	19	37	30	0	37
Inforce	2010	2	19	38	20	37	28	0	37
Inforce	2010	2	19	39	21	37	49	0	37
Inforce	2010	2	19	40	22	42	46	0	42
Inforce	2010	2	19	41	23	42	84	0	42
Inforce	2010	2	19	42	24	42	105	0	42
Inforce	2010	2	19	43	25	42	134	0	42
Inforce	2010	2	19	44	26	42	163	0	42
Inforce	2010	2	19	45	27	47	209	0	47
Inforce	2010	2	19	46	28	47	236	0	47
Inforce	2010	2	19	47	29	47	230	0	47
Inforce	2010	2	19	48	30	47	264	0	47
Inforce	2010	2	19	49	31	47	305	0	47
Inforce	2010	2	19	50	32	52	304	0	52
Inforce	2010	2	19	51	33	52	305	0	52
Inforce	2010	2	19	52	34	52	252	0	52
Inforce	2010	2	19	53	35	52	270	0	52
Inforce	2010	2	19	54	36	52	225	0	52
Inforce	2010	2	19	55	37	57	235	0	57
Inforce	2010	2	19	56	38	57	212	0	57
Inforce	2010	2	19	57	39	57	180	0	57
Inforce	2010	2	19	58	40	57	172	0	57
Inforce	2010	2	19	59	41	57	147	0	57
Inforce	2010	2	19	60	42	62	106	0	62
Inforce	2010	2	19	61	43	62	124	0	62
Inforce	2010	2	19	62	44	62	104	0	62
Inforce	2010	2	19	63	45	62	104	0	62
Inforce	2010	2	19	64	46	62	92	0	62
Inforce	2010	2	19	65	47	67	66	0	67
Inforce	2010	2	19	66	48	67	72	0	67
Inforce	2010	2	19	67	49	67	74	0	67
Inforce	2010	2	19	68	50	67	68	0	67
Inforce	2010	2	19	69	51	67	14	0	67
Inforce	2010	2	19	70	52	72	13	0	72
Inforce	2010	2	19	71	53	72	13	0	72
Inforce	2010	2	19	72	54	72	9	0	72
Inforce	2010	2	19	73	55	72	6	0	72
Inforce	2010	2	19	74	56	72	8	0	72
Inforce	2010	2	19	75	57	77	4	0	77
Inforce	2010	2	19	76	58	77	2	0	77
Inforce	2010	2	19	77	59	77	2	0	77
Inforce	2010	2	19	78	60	77	1	0	77
Inforce	2010	2	20	19	0	17	119	0	17
Inforce	2010	2	20	20	1	22	28	0	22
Inforce	2010	2	20	21	2	22	9	0	22
Inforce	2010	2	20	23	4	22	2	0	22
Inforce	2010	2	20	24	5	22	1	0	22
Inforce	2010	2	20	37	18	37	5	0	37
Inforce	2010	2	20	38	19	37	15	0	37
Inforce	2010	2	20	39	20	37	20	0	37
Inforce	2010	2	20	40	21	42	22	0	42
Inforce	2010	2	20	41	22	42	20	0	42
Inforce	2010	2	20	42	23	42	24	0	42
Inforce	2010	2	20	43	24	42	35	0	42
Inforce	2010	2	20	44	25	42	42	0	42
Inforce	2010	2	20	45	26	47	50	0	47
Inforce	2010	2	20	46	27	47	69	0	47
Inforce	2010	2	20	47	28	47	78	0	47
Inforce	2010	2	20	48	29	47	82	0	47
Inforce	2010	2	20	49	30	47	90	0	47
Inforce	2010	2	20	50	31	52	96	0	52
Inforce	2010	2	20	51	32	52	91	0	52
Inforce	2010	2	20	52	33	52	86	0	52
Inforce	2010	2	20	53	34	52	59	0	52
Inforce	2010	2	20	54	35	52	69	0	52
Inforce	2010	2	20	55	36	57	55	0	57
Inforce	2010	2	20	56	37	57	62	0	57
Inforce	2010	2	20	57	38	57	49	0	57
Inforce	2010	2	20	58	39	57	57	0	57
Inforce	2010	2	20	59	40	57	36	0	57
Inforce	2010	2	20	60	41	62	30	0	62
Inforce	2010	2	20	61	42	62	27	0	62
Inforce	2010	2	20	62	43	62	26	0	62
Inforce	2010	2	20	63	44	62	23	0	62
